Dam_Name,ShortID,NID,GRanD_ID,IsSite,IsUSBR,IsUSACE,IsGRanD,State,OwnerTypes,PrimaryPur,IsRiverMth,delta,IsLock,yrc,yrr,yrc_source,MaxStor_m3,StorSource,Dam_Len_m,DamH_m,Longitude,Latitude,COMID,Hydroseq,DivDASqKM,Moved,FromDam,ToDam,flag,flagTerm,flagHW,countryOut,SiteTag,GRanDTag,RiverTag,DeltaTag
Longhorn Lake Dam,360090.0,TX02549,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1967.0,,NID,320704.8,NID,135.636,11.2776,-98.8877678903,30.3546046862,5785975,630032420.0,4.6989,0.0,[np.float64(364247.0)],364239.0,[0],0,0,5,25458,25458,-8,19
Heep Lake Dam,358764.0,TX01085,,0.0,0.0,0.0,0.0,Texas,Private,"Fire Protection, Stock, Or Small Fish Pond",0.0,0.0,0.0,1954.0,,NID,382378.8,NID,225.552,7.3152,-97.791699492,30.1057862866,5781947,630032454.0,3.2805,0.0,[np.float64(362317.0)],364505.0,[0],0,0,5,0,0,-8,19
Parmer Dam,364328.0,TX07294,,0.0,0.0,0.0,0.0,Texas,Local Government,,0.0,0.0,0.0,2006.0,,NID,283700.4,NID,243.84,6.4008,-97.6810689088,30.4092350697,5781153,630032473.0,10.8945,0.0,[np.float64(363799.0)],468140.0,[0],0,0,5,0,0,-8,19
Wilson Lake Dam,362402.0,TX05150,,0.0,0.0,0.0,0.0,Texas,Private,"Fire Protection, Stock, Or Small Fish Pond",0.0,0.0,0.0,1979.0,,NID,466255.44,NID,289.56,10.0584,-98.5960716241,31.0184714185,5756804,630032664.0,18.4266,0.0,,25385.0,"[0, 9]",0,1,5,25385,25385,-8,19
Brady Creek WS SCS Site 6 Dam,359302.0,TX01654,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1958.0,,NID,2506431.36,NID,604.7232,7.62,-99.4732116894,31.0710824851,5754214,630032687.0,11.3274,0.0,,108077.0,"[0, 9]",0,1,5,25385,108077,-8,19
Brady Creek WS SCS Site 10 Dam,359321.0,TX01674,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1957.0,,NID,788193.72,NID,544.9824,8.5344,-99.5115432226,31.1178264184,5754196,630032688.0,3.6522,0.0,,108077.0,"[0, 9]",0,1,5,25385,108077,-8,19
Brady Creek WS SCS Site 43b Dam,359308.0,TX01661,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1960.0,,NID,3289691.16,NID,823.5696,8.8392,-99.4415960894,31.2088192849,5754152,630032691.0,15.8031,0.0,,359310.0,"[0, 9]",0,1,5,25385,25385,-8,19
Brady Creek WS SCS Site 41 Dam,359323.0,TX01676,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1955.0,,NID,4593479.52,NID,923.544,12.192,-99.5099096226,31.2143334849,5754146,630032692.0,20.1744,0.0,,108077.0,"[0, 9]",0,1,5,25385,108077,-8,19
Brady Creek WS SCS Site 45 Dam,359311.0,TX01664,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1956.0,,NID,2438589.96,NID,966.5208,9.144,-99.3482134229,31.2213932849,5754138,630032693.0,8.1369,0.0,,362401.0,"[0, 9]",0,1,5,25385,25385,-8,19
Brady Creek WS SCS Site 18a Dam,359865.0,TX02310,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1961.0,,NID,4109955.36,NID,1229.5632,7.3152,-99.6728266306,31.0687654144,5754100,630032695.0,24.9939,0.0,,108077.0,"[0, 9]",0,1,5,25385,108077,-8,19
Brady Creek WS SCS Site 14 Dam,359317.0,TX01670,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1956.0,,NID,9537267.36,NID,1246.9368,13.1064,-99.580531994,31.071598224,5754096,630032696.0,32.5035,0.0,,108077.0,"[0, 9]",0,1,5,25385,108077,-8,19
Brady Creek WS SCS Site 32 Dam,359272.0,TX01624,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1958.0,,NID,8900791.68,NID,2461.26,9.7536,-99.9313249434,31.1970582972,5754010,630032703.0,34.5312,0.0,,108077.0,"[0, 9]",0,1,5,25385,108077,-8,19
Lower San Saba River WS SCS Site 16 Dam,358070.0,TX00337,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1973.0,,NID,2013039.36,NID,396.24,7.9248,-98.8105958237,31.2678844181,5750408,630032721.0,9.5778,0.0,,363064.0,"[0, 9]",0,1,5,25385,25385,-8,19
Lower San Saba River WS SCS Site 13a Dam,361942.0,TX04629,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1980.0,,NID,5265726.12,NID,277.9776,22.86,-98.8346454089,31.0925886826,5746156,630032783.0,35.7426,0.0,,363064.0,"[0, 9]",0,1,5,25385,25385,-8,19
Lower San Saba River WS SCS Site 7 Dam,358087.0,TX00354,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1959.0,,NID,2950484.16,NID,1024.128,11.5824,-99.0183434901,31.2841268181,5745658,630032797.0,20.8341,0.0,,363064.0,"[0, 9]",0,1,5,25385,25385,-8,19
Jim Ned Creek WS SCS Site 34a Dam,359776.0,TX02217,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1965.0,,NID,3237885.0,NID,908.304,11.8872,-99.5390642893,31.9092542838,5742110,630032810.0,21.3633,0.0,,121122.0,"[0, 9]",0,1,5,121122,26493,-8,19
Jim Ned Creek WS SCS Site 26a Dam,359783.0,TX02225,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1966.0,,NID,6512774.4,NID,1219.2,14.0208,-99.2798676897,31.8531280172,5742080,630032814.0,37.665,0.0,,26493.0,"[0, 9]",0,1,5,26493,26493,-8,19
Jim Ned Creek WS SCS Site 22 Dam,359715.0,TX02156,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1963.0,,NID,2610043.68,NID,304.8,16.764,-99.4824680227,32.0170190836,5740916,630032847.0,14.562,0.0,,26493.0,"[0, 9]",0,1,5,26493,26493,-8,19
Jim Ned Creek WS SCS Site 12 Dam,359718.0,TX02159,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1963.0,,NID,7812862.32,NID,579.12,25.6032,-99.5736012225,32.0736560169,5740900,630032848.0,40.4883,0.0,,26068.0,"[0, 9]",0,1,5,26068,26068,-8,19
Jim Ned Creek WS SCS Site 12a Dam,360214.0,TX02683,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1963.0,,NID,5080704.12,NID,438.912,21.9456,-99.6591162224,32.1103928168,5740892,630032849.0,24.7194,0.0,,26068.0,"[0, 9]",0,1,5,26068,26068,-8,19
Jim Ned Creek WS SCS Site 16 Dam,360216.0,TX02686,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1960.0,,NID,1666431.48,NID,1040.892,10.3632,-99.717822889,32.2260286166,5740886,630032851.0,9.5445,0.0,,26068.0,"[0, 9]",0,1,5,26068,26068,-8,19
Blanket Creek WS SCS Site 17a 1 Dam,360805.0,TX03310,,0.0,0.0,0.0,0.0,Texas,Local Government,Irrigation,0.0,0.0,0.0,1969.0,,NID,6326518.92,NID,883.92,15.5448,-98.642469024,31.6594322842,5736665,630032866.0,38.3616,0.0,,362272.0,"[0, 9]",0,1,5,25385,25385,-8,19
Blanket Creek WS SCS Site 9 Dam,360289.0,TX02765,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1969.0,,NID,1242114.36,NID,762.0,12.8016,-98.7794892238,31.7125170174,5736649,630032867.0,6.0237,0.0,,360817.0,"[0, 9]",0,1,5,25385,25385,-8,19
Brownwood Laterals WS SCS Site 10a Dam,360308.0,TX02784,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1970.0,,NID,1993303.68,NID,1163.1168,10.9728,-98.9178444902,31.8833160172,5736587,630032872.0,8.3925,0.0,,360281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Brownwood Laterals WS SCS Site 3 Dam,360276.0,TX02752,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1973.0,,NID,9399117.6,NID,588.264,25.2984,-99.0099668901,31.6772790175,5735569,630032914.0,23.5782,0.0,,363491.0,"[0, 9]",0,1,5,25385,25385,-8,19
Brownwood Laterals WS SCS Site 2rev Dam,361935.0,TX04620,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1978.0,,NID,1264317.0,NID,469.392,18.5928,-99.0242014374,31.711794852,5735317,630032923.0,18.0522,0.0,[np.float64(361825.0)],363491.0,[0],0,0,5,25385,25385,-8,19
Upper Pecan Bayou WS SCS Site 25 Dam,361576.0,TX04221,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1974.0,,NID,1874889.6,NID,525.78,11.2776,-99.2669930897,32.005745217,5734367,630032929.0,12.0843,0.0,,359800.0,"[0, 9]",0,1,5,26493,26493,-8,19
Upper Pecan Bayou WS SCS Site 20 Dam,359707.0,TX02147,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1967.0,,NID,659911.8,NID,209.7024,10.668,-99.3171342896,32.027959617,5734365,630032930.0,6.8481,0.0,[np.float64(359711.0)],359800.0,[0],0,0,5,26493,26493,-8,19
Lakewood Reservoir Dam,121115.0,TX01399,,1.0,0.0,0.0,0.0,Texas,Private,Irrigation,0.0,0.0,0.0,1925.0,0.0,"RESSED, https://water.usgs.gov/osw/ressed/",225727.0,"RESSED, https://water.usgs.gov/osw/ressed/",311.8104,7.0104,-99.0623067138,32.1008258611,5734349,630032932.0,20.5146,1.0,,360315.0,"[0, 9]",0,1,5,26493,26493,-8,19
Upper Pecan Bayou WS SCS Site 18a Dam,360450.0,TX02934,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1968.0,,NID,4977091.8,NID,1225.296,12.192,-99.3259272896,32.1404058834,5734341,630032933.0,31.9059,0.0,,359800.0,"[0, 9]",0,1,5,26493,26493,-8,19
Turkey Creek WS SCS Site 9 Dam,360443.0,TX02927,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1962.0,,NID,2239999.68,NID,1066.8,9.144,-99.1640472899,32.1490950834,5734339,630032934.0,11.3274,0.0,,360435.0,"[0, 9]",0,1,5,26493,26493,-8,19
Upper Pecan Bayou WS SCS Site 11a Dam,360453.0,TX02937,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1967.0,,NID,5232422.16,NID,451.104,22.86,-99.5024042893,32.2092814833,5734315,630032936.0,35.0496,0.0,,359800.0,"[0, 9]",0,1,5,26493,26493,-8,19
Upper Pecan Bayou WS SCS Site 6 Dam,360458.0,TX02942,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1967.0,,NID,5945373.6,NID,373.38,22.5552,-99.4625686894,32.2684498166,5734307,630032937.0,39.6549,0.0,,359800.0,"[0, 9]",0,1,5,26493,26493,-8,19
Home Creek WS SCS Site 6a Dam,359784.0,TX02226,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1964.0,,NID,654977.88,NID,737.616,6.4008,-99.4438885341,31.7603416128,5730737,630032956.0,3.0906,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Deep Creek Site 4 Decom Dam,359328.0,TX01681,,0.0,0.0,0.0,0.0,Texas,Private,Flood Risk Reduction,0.0,0.0,0.0,1953.0,,NID,794361.12,NID,281.94,12.4968,-99.1312786232,31.3053700181,5728355,630032973.0,3.2616,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Mustang Creek WS SCS Site 1 Dam,359295.0,TX01647,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1961.0,,NID,3279823.32,NID,1107.0336,9.144,-99.7094504223,31.3118526181,5728339,630032976.0,17.2458,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Southwest Laterals WS SCS Site 7 Dam,361802.0,TX04482,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1982.0,,NID,1971101.04,NID,1584.96,6.7056,-99.5582176892,31.3368220847,5728327,630032978.0,5.1372,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Se Laterals WS SCS Site 10 Dam,358074.0,TX00341,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1969.0,,NID,820264.2,NID,530.352,7.0104,-99.0016652234,31.3870378179,5728305,630032979.0,4.2048,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Se Laterals WS SCS Site 2 Dam,358082.0,TX00349,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1971.0,,NID,798061.56,NID,376.428,11.5824,-99.05367369,31.3935626179,5728301,630032980.0,4.0797,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Deep Creek WS SCS Site 8 Dam,121116.0,TX01682,,1.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1951.0,0.0,"RESSED, https://water.usgs.gov/osw/ressed/",1738975.0,"RESSED, https://water.usgs.gov/osw/ressed/",1402.08,9.7536,-99.1413284232,31.38290519,5728199,630032995.0,22.5189,1.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Featherston Dam,359754.0,TX02195,,0.0,0.0,0.0,0.0,Texas,Private,Water Supply,0.0,0.0,0.0,1967.0,,NID,411982.32,NID,211.836,6.7056,-99.6079298226,31.5121911226,5726587,630033019.0,7.0875,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Home Creek WS SCS Site 19 Dam,359730.0,TX02171,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1966.0,,NID,4766166.72,NID,587.0448,12.192,-99.3582304229,31.5701694177,5726561,630033021.0,22.6017,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Clear Creek WS SCS Site 4 Dam,360274.0,TX02750,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1958.0,,NID,9733390.68,NID,701.04,13.716,-99.1406236232,31.6330536842,5726513,630033023.0,35.2422,0.0,,360272.0,"[0, 9]",0,1,5,25385,25385,-8,19
Northwest Laterals WS SCS Site 11 Dam,359758.0,TX02199,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1964.0,,NID,1096563.72,NID,518.16,9.7536,-99.5643088226,31.6273782842,5726505,630033024.0,7.281,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Northwest Laterals WS SCS Site 7 Dam,359762.0,TX02203,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1963.0,,NID,5819558.64,NID,1029.0048,15.5448,-99.5665438226,31.6530220842,5726495,630033025.0,29.0394,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Home Creek WS SCS Site 3 Dam,359767.0,TX02208,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1966.0,,NID,2765462.16,NID,419.1,18.8976,-99.5174888893,31.7699572174,5726421,630033027.0,14.6961,0.0,,362281.0,"[0, 9]",0,1,5,25385,25385,-8,19
Northwest Laterals WS SCS Site 9 Dam,359760.0,TX02201,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1964.0,,NID,784493.28,NID,1142.6952,8.2296,-99.5270297207,31.6299459621,5726331,630033036.0,33.1776,0.0,[np.float64(359761.0)],362281.0,[0],0,0,5,25385,25385,-8,19
Garrett Lake Dam,361220.0,TX03794,,0.0,0.0,0.0,0.0,Texas,Private,Water Supply,0.0,0.0,0.0,1960.0,,NID,296035.2,NID,131.064,10.668,-101.314468287,32.1771636834,5714881,630033141.0,13.347,0.0,,361223.0,"[0, 9]",0,1,5,25385,84377,-8,19
Allen Lake Dam,361221.0,TX03795,,0.0,0.0,0.0,0.0,Texas,Private,Irrigation,0.0,0.0,0.0,1967.0,,NID,241762.08,NID,246.888,7.62,-101.282845287,32.2842800832,5714855,630033143.0,79.191,0.0,,84377.0,"[0, 9]",0,1,5,25385,84377,-8,19
Mitchell County Reservoir Dam,112375.0,TX06420,1221.0,0.0,0.0,0.0,1.0,Texas,Local Government,Tailings,0.0,0.0,0.0,1991.0,,NID,61971268.68,NID,1478.28,28.3464,-101.104665667,32.2412339848,5714813,630033145.0,44.3295,0.0,,84377.0,"[0, 9]",0,1,5,25385,84377,-8,19
Upper Brushy Creek WS SCS Site 16 Dam,359021.0,TX01354,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1963.0,,NID,6004580.64,NID,777.24,14.6304,-97.6297362256,30.5674408192,5671719,630033222.0,14.337,0.0,,363709.0,"[0, 9]",0,1,5,0,0,-25,18
City Lake Dam,363951.0,TX06850,,0.0,0.0,0.0,0.0,Texas,Local Government,Recreation,0.0,0.0,0.0,1963.0,,NID,61674.0,NID,48.768,4.572,-97.4118266259,30.5799086192,5671709,630033223.0,10.593,0.0,,363709.0,"[0, 9]",0,1,5,0,0,-25,18
Upper Brushy Creek WS SCS Site 1 Dam,359034.0,TX01367,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1961.0,,NID,4196298.96,NID,1519.428,10.668,-97.8815714918,30.5851942859,5671693,630033224.0,13.0104,0.0,,359027.0,"[0, 9]",0,1,5,0,0,-25,18
Upper Brushy Creek WS SCS Site 31 Dam,361808.0,TX04488,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1977.0,,NID,5048633.64,NID,655.32,13.4112,-97.3771199783,30.5110874617,5671193,630033237.0,32.778,0.0,[np.float64(359009.0)],363709.0,[0],0,0,5,0,0,-25,18
Ballinger Country Club Lake Dam,360741.0,TX03241,,0.0,0.0,0.0,0.0,Texas,Private,Irrigation,0.0,0.0,0.0,1922.0,,NID,320704.8,NID,228.6,7.9248,-99.9886500219,31.7383368841,5656802,630033279.0,20.0898,0.0,,84181.0,"[0, 9]",0,1,5,25385,84181,-8,19
Lloyd Lake Dam,360746.0,TX03249,,0.0,0.0,0.0,0.0,Texas,Private,"Fire Protection, Stock, Or Small Fish Pond",0.0,0.0,0.0,1961.0,,NID,399647.52,NID,243.84,9.144,-100.133899153,31.7588993999,5655154,630033305.0,21.2868,0.0,,360738.0,"[0, 9]",0,1,5,25385,84181,-8,19
Valley Creek WS SCS Site 6 Dam,360255.0,TX02730,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1965.0,,NID,1499911.68,NID,822.96,11.2776,-100.175333888,32.2000596167,5654040,630033315.0,11.8809,0.0,,26846.0,"[0, 9]",0,1,5,26846,84181,-8,19
Valley Creek WS SCS Site 5 Dam,360254.0,TX02729,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1971.0,,NID,5477884.68,NID,1310.64,14.6304,-100.179692688,32.2017208167,5654036,630033316.0,29.8818,0.0,,26846.0,"[0, 9]",0,1,5,26846,84181,-8,19
Nobles Dam,363471.0,TX06284,,0.0,0.0,0.0,0.0,Texas,Private,,0.0,0.0,0.0,1975.0,,NID,78942.72,NID,128.3208,8.8392,-100.859868799,32.3449520821,5635863,630033335.0,14.9823,0.0,,84377.0,"[0, 9]",0,1,5,25385,84377,-8,19
Prewitt Lake 3 Dam,359907.0,TX02354,,0.0,0.0,0.0,0.0,Texas,Private,Irrigation,0.0,0.0,0.0,1970.0,,NID,230660.76,NID,289.56,5.4864,-97.2454529373,30.9630155483,5592772,630033398.0,3.7287,0.0,[np.float64(359908.0)],363043.0,[0],0,0,5,0,0,-25,18
Elm Creek WS SCS Site 1 Dam,363694.0,TX06588,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1984.0,,NID,22572684.0,NID,1286.256,22.5552,-97.3114363818,31.239883319,5591606,630033418.0,66.8043,0.0,,363709.0,"[0, 9]",0,1,5,0,0,-25,18
Sulphur Creek WS SCS Site 3 Dam,121113.0,TX00981,,1.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1959.0,0.0,"RESSED, https://water.usgs.gov/osw/ressed/",3983160.0,"RESSED, https://water.usgs.gov/osw/ressed/",280.416,24.6888,-98.2455359914,31.0407428326,5587296,630033443.0,27.6426,1.0,,358678.0,"[0, 9]",0,1,5,121107,121107,-25,18
Sulphur Creek WS SCS Site 1 Dam,358680.0,TX00983,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1959.0,,NID,11206165.8,NID,670.56,20.7264,-98.2675164246,31.0881278184,5587290,630033444.0,51.1101,0.0,,358678.0,"[0, 9]",0,1,5,121107,121107,-25,18
Head Lake Dam,362283.0,TX05028,,0.0,0.0,0.0,0.0,Texas,Private,Water Supply,0.0,0.0,0.0,1976.0,,NID,92511.0,NID,202.9968,5.4864,-98.3268756245,31.4020738846,5587254,630033446.0,6.9048,0.0,,121107.0,"[0, 9]",0,1,5,121107,121107,-25,18
Bennett Creek WS SCS Site 2 Dam,360793.0,TX03298,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1973.0,,NID,7423082.64,NID,691.896,21.9456,-98.4904574909,31.4356320179,5587250,630033447.0,39.9006,0.0,,121107.0,"[0, 9]",0,1,5,121107,121107,-25,18
Mccasland Lake No 2 Dam,361961.0,TX04652,,0.0,0.0,0.0,0.0,Texas,Private,Irrigation,0.0,0.0,0.0,1971.0,,NID,124581.48,NID,0.0,7.0104,-98.3832140911,31.5655454843,5586118,630033461.0,7.7733,0.0,,360796.0,"[0, 9]",0,1,5,121107,121107,-25,18
Carlos Lake Dam,360578.0,TX03068,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1930.0,,NID,666079.2,NID,281.94,7.62,-96.080287628,30.6060134192,5578305,630033482.0,5.8167,0.0,,364030.0,"[5, 0, 9]",0,1,5,0,0,-25,18
Midtown Park Lake Dam,359461.0,TX01871,,0.0,0.0,0.0,0.0,Texas,Local Government,Recreation,0.0,0.0,0.0,1920.0,,NID,157885.44,NID,566.928,3.048,-96.3591996942,30.6402106858,5578301,630033483.0,3.7899,0.0,[np.float64(359462.0)],-25.0,[0],0,0,5,0,0,-25,18
Tmpa Gibbons Creek Mine Dam 14,363989.0,TX06893,,0.0,0.0,0.0,0.0,Texas,Private,Other,0.0,0.0,0.0,1983.0,,NID,2043629.664,NID,670.56,6.4008,-96.126240705,30.5423389716,5577815,630033490.0,10.5552,0.0,,-25.0,"[5, 0, 9]",0,1,5,0,0,-25,18
Howard Reservoir Dam,360585.0,TX03075,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1955.0,,NID,74008.8,NID,134.112,4.572,-96.0286014281,30.6878852857,5577531,630033500.0,23.9103,0.0,,27645.0,"[0, 9]",0,1,5,27645,27645,-25,18
Kury Lake Dam,359698.0,TX02136,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1957.0,,NID,764757.6,NID,304.8,9.144,-96.3421110942,31.0374368852,5576229,630033522.0,19.5201,0.0,,108472.0,"[0, 9]",0,1,5,0,108472,-25,18
Lake Tonkawa Dam,359976.0,TX02425,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1971.0,,NID,2343612.0,NID,213.36,14.3256,-96.1986058278,31.0625106851,5576215,630033524.0,6.165,0.0,[np.float64(359980.0)],359977.0,[0],0,0,5,0,0,-25,18
Browns Lake Dam,358732.0,TX01052,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1951.0,,NID,690748.8,NID,280.416,5.4864,-96.3343438276,31.5563422844,5575065,630033555.0,14.1327,0.0,,27505.0,"[0, 9]",0,1,5,27505,27505,-25,18
Sanders Lake Dam,357824.0,TX00076,,0.0,0.0,0.0,0.0,Texas,Private,Flood Risk Reduction,0.0,0.0,0.0,1972.0,,NID,219559.44,NID,261.5184,8.5344,-96.684725427,30.4985928193,5570107,630033595.0,14.0949,0.0,,363409.0,"[0, 9]",0,1,5,0,0,-25,18
Sandow Lake Dam,108706.0,TX02376,1290.0,0.0,0.0,0.0,1.0,Texas,Private,Other,0.0,0.0,0.0,1952.0,,NID,24176208.0,NID,1767.84,17.6784,-97.0436199976,30.5935252864,5566225,630033628.0,32.2326,0.0,,364013.0,"[0, 9]",0,1,5,31832,31832,-25,18
Yarboro Dam,360564.0,TX03053,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1910.0,,NID,1776211.2,NID,405.384,11.8872,-95.9544688282,30.3576048862,5559716,630033631.0,5.2884,0.0,,-25.0,"[0, 9]",0,1,5,0,0,-25,18
Newton Lake No 1 Dam,359933.0,TX02381,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1953.0,,NID,1176739.92,NID,388.62,13.716,-96.7956524269,30.6615624191,5557918,630033662.0,5.6448,0.0,[np.float64(359932.0)],363409.0,[0],0,0,5,0,0,-25,18
Mooring Slough Lake Dam,363049.0,TX05838,,0.0,0.0,0.0,0.0,Texas,Private,Irrigation,0.0,0.0,0.0,1961.0,,NID,209691.6,NID,152.4,5.4864,-96.5574131354,30.6879551527,5557906,630033663.0,1.4634,0.0,,363409.0,"[0, 9]",0,1,5,0,0,-25,18
Seale Lake Dam,359697.0,TX02135,,0.0,0.0,0.0,0.0,Texas,Private,Recreation,0.0,0.0,0.0,1963.0,,NID,328105.68,NID,228.6,5.7912,-96.4505194274,30.8035272855,5557896,630033665.0,4.8564,0.0,,363409.0,"[0, 9]",0,1,5,0,0,-25,18
Cow Bayou WS SCS Site 2 Dam,361443.0,TX04070,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1958.0,,NID,2878942.32,NID,457.2,13.4112,-97.3280648927,31.347613618,5553617,630033715.0,10.7262,0.0,[np.float64(361441.0)],364062.0,[0],0,0,5,0,0,-25,18
Cow Bayou WS SCS Site 29 Dam,361463.0,TX04090,,0.0,0.0,0.0,0.0,Texas,Local Government,Flood Risk Reduction,0.0,0.0,0.0,1965.0,,NID,1603524.0,NID,1682.496,10.668,-97.1850218263,31.348303818,5553615,630033716.0,3.2841,0.0,,364708.0,"[0, 9]",0,1,5,0,0,-25,18
